0.0	0.49961
1.0	0.6177020000000001
2.0	0.6913340000000012
3.0	0.7450359999999994
4.0	0.787405999999998
5.0	0.8219899999999992
6.0	0.8512960000000008
7.0	0.8764699999999996
8.0	0.8969380000000008
9.0	0.9150600000000013
10.0	0.9303140000000018
11.0	0.9429640000000018
12.0	0.952858000000002
13.0	0.9614880000000015
14.0	0.9682480000000022
15.0	0.9738120000000021
16.0	0.977994000000002
17.0	0.9811880000000013
18.0	0.983988000000003
19.0	0.9860020000000055
20.0	0.987454000000006
21.0	0.9885340000000059
22.0	0.9892060000000058
23.0	0.9897960000000042
24.0	0.9905800000000051
25.0	0.9908080000000034
26.0	0.9909280000000048
27.0	0.9913380000000042
28.0	0.9912700000000048
29.0	0.9915140000000046
30.0	0.9914900000000045
31.0	0.991524000000004
32.0	0.9915240000000047
33.0	0.9915680000000054
34.0	0.9914940000000045
35.0	0.9915120000000056
36.0	0.9917120000000047
37.0	0.9917120000000035
38.0	0.9917460000000033
39.0	0.9916580000000048
40.0	0.9917920000000041
41.0	0.9919260000000043
42.0	0.992108000000004
43.0	0.9917360000000038
44.0	0.9918020000000034
45.0	0.991658000000003
46.0	0.9917140000000042
47.0	0.991536000000004
48.0	0.9915940000000057
49.0	0.9917360000000035
50.0	0.9915900000000046
